13	§3 是本文的核心——利用放射性同位素时钟打破 $K_0/L$ 简并，对晕高 $L$ 给出定量约束。系统评估了 B/C、Be/B、¹⁰Be/⁹Be、¹⁰Be/Be 四种比率对 $L$ 的敏感度。	§3 是本文的核心——利用放射性同位素时钟打破 $K_0/L$ 简并，对晕高 $L$ 给出定量约束。系统评估了 B/C、Be/B、$^{10}{\rm Be}$/$^{9}{\rm Be}$、$^{10}{\rm Be}$/Be 四种比率对 $L$ 的敏感度。	R2 核素/希腊字母/单位
19	**关键洞察**：放射性同位素（如 ¹⁰Be，$t_{1/2} = 1.387$ Myr）的衰变率与传播时间 $\tau \sim L^2/K_0$ 直接相关：	**关键洞察**：放射性同位素（如 $^{10}{\rm Be}$，$t_{1/2} = 1.387$ Myr）的衰变率与传播时间 $\tau \sim L^2/K_0$ 直接相关：	R2 核素/希腊字母/单位
25	> **分析 / Interpretation**：这是本文方法论的核心——用 ¹⁰Be 的衰变作为"时钟"，测量 CR 在晕中的停留时间，从而独立约束 $L$。	> **分析 / Interpretation**：这是本文方法论的核心——用 $^{10}{\rm Be}$ 的衰变作为"时钟"，测量 CR 在晕中的停留时间，从而独立约束 $L$。	R2 核素/希腊字母/单位
33	| ¹⁰Be/⁹Be | **高** | $< 10$ GeV/n | 交叉截面不确定是主要限制 |	| $^{10}{\rm Be}$/$^{9}{\rm Be}$ | **高** | $< 10$ GeV/n | 交叉截面不确定是主要限制 |	R2 核素/希腊字母/单位
34	| ¹⁰Be/Be | **高** | $< 10$ GeV/n | 同上 |	| $^{10}{\rm Be}$/Be | **高** | $< 10$ GeV/n | 同上 |	R2 核素/希腊字母/单位
40	- ¹⁰Be/⁹Be 和 ¹⁰Be/Be 在 $< 3$ GeV/n 处常量（衰变主导）	- $^{10}{\rm Be}$/$^{9}{\rm Be}$ 和 $^{10}{\rm Be}$/Be 在 $< 3$ GeV/n 处常量（衰变主导）	R2 核素/希腊字母/单位
50	| Base + Be/B + ¹⁰Be/Be | $5.11^{+2.85}_{-1.70}$ kpc | +低能 ¹⁰Be/Be |	| Base + Be/B + $^{10}{\rm Be}$/Be | $5.11^{+2.85}_{-1.70}$ kpc | +低能 $^{10}{\rm Be}$/Be |	R2 核素/希腊字母/单位
51	| **Base + Be/B + ¹⁰Be/Be + ¹⁰Be/⁹Be** | **$4.66^{+1.35}_{-0.97}$ kpc** | **最严格约束** |	| **Base + Be/B + $^{10}{\rm Be}$/Be + $^{10}{\rm Be}$/$^{9}{\rm Be}$** | **$4.66^{+1.35}_{-0.97}$ kpc** | **最严格约束** |	R2 核素/希腊字母/单位
70	| **本文 SLIM** | **$4.66^{+1.35}_{-0.97}$ kpc** | AMS-02 + ¹⁰Be |	| **本文 SLIM** | **$4.66^{+1.35}_{-0.97}$ kpc** | AMS-02 + $^{10}{\rm Be}$ |	R2 核素/希腊字母/单位
89	| $N(t)/N_0 = e^{-t/\tau_{1/2}}$ | §3 | ¹⁰Be 衰变（时钟）|	| $N(t)/N_0 = e^{-t/\tau_{1/2}}$ | §3 | $^{10}{\rm Be}$ 衰变（时钟）|	R2 核素/希腊字母/单位
96	| ¹⁰Be 半衰期 | $t_{1/2} = 1.387$ Myr | §3 |	| $^{10}{\rm Be}$ 半衰期 | $t_{1/2} = 1.387$ Myr | §3 |	R2 核素/希腊字母/单位
106	2. **交叉截面不确定性是主要限制**：¹⁰Be 的碎裂截面不确定性在 $\sim 15\%$——即使数据精度提高，$L$ 的约束仍受截面限制。	2. **交叉截面不确定性是主要限制**：$^{10}{\rm Be}$ 的碎裂截面不确定性在 $\sim 15\%$——即使数据精度提高，$L$ 的约束仍受截面限制。	R2 核素/希腊字母/单位
5	1. **晕高 $L$ 的约束**：SLIM 配置下 $L = 4.66^{+1.35}_{-0.97}$ kpc（联合 AMS-02 + ¹⁰Be 所有数据）	1. **晕高 $L$ 的约束**：SLIM 配置下 $L = 4.66^{+1.35}_{-0.97}$ kpc（联合 AMS-02 + $^{10}{\rm Be}$ 所有数据）	R2 核素/希腊字母/单位
11	4. **¹⁰Be 是打破简并的关键**：¹⁰Be/⁹Be 和 ¹⁰Be/Be 是最有效的约束工具	4. **$^{10}{\rm Be}$ 是打破简并的关键**：$^{10}{\rm Be}$/$^{9}{\rm Be}$ 和 $^{10}{\rm Be}$/Be 是最有效的约束工具	R2 核素/希腊字母/单位
21	1. AMS-02 ¹⁰Be/⁹Be 数据（$> 10$ GeV/n）是最佳约束工具	1. AMS-02 $^{10}{\rm Be}$/$^{9}{\rm Be}$ 数据（$> 10$ GeV/n）是最佳约束工具	R2 核素/希腊字母/单位
22	| 03_halo_size_from_clocks.md | 109 | ✓ ¹⁰Be 时钟 + 四种比率 |	| 03_halo_size_from_clocks.md | 109 | ✓ $^{10}{\rm Be}$ 时钟 + 四种比率 |	R2 核素/希腊字母/单位
33	| $N(t)/N_0 = e^{-t/\tau_{1/2}}$ ¹⁰Be 衰变 | 03_halo | ✓ |	| $N(t)/N_0 = e^{-t/\tau_{1/2}}$ $^{10}{\rm Be}$ 衰变 | 03_halo | ✓ |	R2 核素/希腊字母/单位
40	| ¹⁰Be 半衰期 | $t_{1/2} = 1.387$ Myr | ✓ |	| $^{10}{\rm Be}$ 半衰期 | $t_{1/2} = 1.387$ Myr | ✓ |	R2 核素/希腊字母/单位
46	| ¹⁰Be/⁹Be 最优能量 | $< 10$ GeV/n | ✓ |	| $^{10}{\rm Be}$/$^{9}{\rm Be}$ 最优能量 | $< 10$ GeV/n | ✓ |	R2 核素/希腊字母/单位
51	1. **§4 和附录**未系统覆盖（附录中的拟合优度分析、7⁰Be/⁹⁺¹⁰Be 比率等）	1. **§4 和附录**未系统覆盖（附录中的拟合优度分析、7$^{0}{\rm Be}$/$^{9+10}{\rm Be}$ 比率等）	R2 核素/希腊字母/单位
